year,game number,white,black,white num moves,black num moves,white ACPL,black ACPL,combined ACPL,ECO,opening,WC
1910,8,"Janowski, Dawid Markelowicz","Lasker, Emanuel",88,88,28.636363636363637,22.977272727272727,51.61363636363636,D04,Queen's Pawn Game: Colle System,Emanuel Lasker
1910,9,"Lasker, Emanuel","Janowski, Dawid Markelowicz",43,42,19.6046511627907,31.952380952380953,51.55703211517165,C78,Ruy Lopez: Morphy Defense,Emanuel Lasker
1910,10,"Janowski, Dawid Markelowicz","Lasker, Emanuel",52,52,29.21153846153846,23.03846153846154,52.25,B07,King's Pawn Game: Maróczy Defense,Emanuel Lasker
1910,11,"Lasker, Emanuel","Janowski, Dawid Markelowicz",30,29,46.766666666666666,61.48275862068966,108.24942528735633,C30,King's Gambit Declined: Classical Variation,Emanuel Lasker
1921,1,"Capablanca, Jose Raul","Lasker, Emanuel",50,50,11.92,10.86,22.78,D63,"Queen's Gambit Declined: Orthodox Defense, Capablanca Variation",José Raúl Capablanca
1921,2,"Lasker, Emanuel","Capablanca, Jose Raul",41,40,20.536585365853657,20.2,40.73658536585366,D37,Queen's Gambit Declined: Barmen Variation,José Raúl Capablanca
1921,3,"Capablanca, Jose Raul","Lasker, Emanuel",63,62,11.301587301587302,10.983870967741936,22.28545826932924,C66,"Ruy Lopez: Berlin Defense, Hedgehog Variation",José Raúl Capablanca
1921,4,"Lasker, Emanuel","Capablanca, Jose Raul",30,29,7,5.827586206896552,12.827586206896552,D61,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Variation",José Raúl Capablanca
1921,5,"Capablanca, Jose Raul","Lasker, Emanuel",46,45,41.82608695652174,53.55555555555556,95.38164251207729,D63,"Queen's Gambit Declined: Orthodox Defense, Main Line",José Raúl Capablanca
1921,6,"Lasker, Emanuel","Capablanca, Jose Raul",43,43,12.790697674418604,12.953488372093023,25.74418604651163,C66,"Ruy Lopez: Berlin Defense, Hedgehog Variation",José Raúl Capablanca
1921,7,"Capablanca, Jose Raul","Lasker, Emanuel",23,23,7.3478260869565215,8.217391304347826,15.565217391304348,D64,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack",José Raúl Capablanca
1921,8,"Lasker, Emanuel","Capablanca, Jose Raul",30,30,9.1,10.3,19.4,D12,"Slav Defense: Quiet Variation, Schallopp Defense",José Raúl Capablanca
1921,9,"Capablanca, Jose Raul","Lasker, Emanuel",24,24,9.875,9.625,19.5,D33,Tarrasch Defense: Prague Variation,José Raúl Capablanca
1921,10,"Lasker, Emanuel","Capablanca, Jose Raul",68,68,26.058823529411764,19.720588235294116,45.779411764705884,D61,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Variation",José Raúl Capablanca
1921,11,"Capablanca, Jose Raul","Lasker, Emanuel",48,46,18,26.956521739130434,44.95652173913044,D63,"Queen's Gambit Declined: Orthodox Defense, Main Line",José Raúl Capablanca
1921,12,"Lasker, Emanuel","Capablanca, Jose Raul",31,30,31.161290322580644,32.6,63.76129032258065,C66,"Ruy Lopez: Berlin Defense, Hedgehog Variation",José Raúl Capablanca
1921,13,"Capablanca, Jose Raul","Lasker, Emanuel",23,23,12,9.869565217391305,21.869565217391305,D63,"Queen's Gambit Declined: Orthodox Defense, Main Line",José Raúl Capablanca
1921,14,"Lasker, Emanuel","Capablanca, Jose Raul",56,56,19.339285714285715,14.482142857142858,33.82142857142857,C66,"Ruy Lopez: Berlin Defense, Closed Showalter Variation",José Raúl Capablanca
1927,1,"Capablanca, Jose Raul","Alekhine, Alexander",43,43,29.88372093023256,20.790697674418606,50.674418604651166,C15,"French Defense: Winawer Variation, Delayed Exchange Variation",Alexander Alekhine
1927,2,"Alekhine, Alexander","Capablanca, Jose Raul",19,19,7.2631578947368425,8.421052631578947,15.68421052631579,D65,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack",Alexander Alekhine
1927,3,"Capablanca, Jose Raul","Alekhine, Alexander",42,40,24.738095238095237,37.525,62.26309523809523,A47,Marienbad System,Alexander Alekhine
1927,4,"Alekhine, Alexander","Capablanca, Jose Raul",49,49,10.816326530612244,11.612244897959183,22.428571428571427,D64,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack",Alexander Alekhine
1927,5,"Capablanca, Jose Raul","Alekhine, Alexander",42,41,8.857142857142858,8.463414634146341,17.3205574912892,D51,"Queen's Gambit Declined: Capablanca Variation, Anti-Cambridge Springs Variation",Alexander Alekhine
1927,6,"Alekhine, Alexander","Capablanca, Jose Raul",40,39,8.825,9.256410256410257,18.08141025641026,D67,"Queen's Gambit Declined: Orthodox Defense, Alekhine Variation",Alexander Alekhine
1927,7,"Capablanca, Jose Raul","Alekhine, Alexander",36,35,14.61111111111111,27.314285714285713,41.925396825396824,D52,"Queen's Gambit Declined: Cambridge Springs Defense, Argentine Variation",Alexander Alekhine
1927,8,"Alekhine, Alexander","Capablanca, Jose Raul",42,42,8.738095238095237,7.976190476190476,16.714285714285715,D62,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Variation, Flohr Line",Alexander Alekhine
1927,9,"Capablanca, Jose Raul","Alekhine, Alexander",34,34,12.205882352941176,11.852941176470589,24.058823529411764,D51,"Queen's Gambit Declined: Modern Variation, Knight Defense",Alexander Alekhine
1927,10,"Alekhine, Alexander","Capablanca, Jose Raul",20,20,8.95,9.2,18.15,D62,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Variation, Flohr Line",Alexander Alekhine
1927,11,"Capablanca, Jose Raul","Alekhine, Alexander",65,66,27.215384615384615,21.71212121212121,48.927505827505826,D52,"Queen's Gambit Declined: Cambridge Springs Defense, Bogoljubov Variation",Alexander Alekhine
1927,12,"Alekhine, Alexander","Capablanca, Jose Raul",41,40,20.829268292682926,20.85,41.67926829268293,D64,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack",Alexander Alekhine
1927,13,"Capablanca, Jose Raul","Alekhine, Alexander",27,27,10.62962962962963,10.148148148148149,20.77777777777778,D63,"Queen's Gambit Declined: Orthodox Defense, Henneberger Variation",Alexander Alekhine
1927,14,"Alekhine, Alexander","Capablanca, Jose Raul",25,25,11.08,10,21.08,D64,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack",Alexander Alekhine
1927,15,"Capablanca, Jose Raul","Alekhine, Alexander",30,29,10.033333333333333,9.89655172413793,19.929885057471264,D63,"Queen's Gambit Declined: Orthodox Defense, Henneberger Variation",Alexander Alekhine
1927,16,"Alekhine, Alexander","Capablanca, Jose Raul",24,23,7.25,7.391304347826087,14.641304347826086,D67,"Queen's Gambit Declined: Orthodox Defense, Alekhine Variation",Alexander Alekhine
1927,17,"Capablanca, Jose Raul","Alekhine, Alexander",59,59,11.067796610169491,10.101694915254237,21.16949152542373,D63,"Queen's Gambit Declined: Orthodox Defense, Henneberger Variation",Alexander Alekhine
1927,18,"Alekhine, Alexander","Capablanca, Jose Raul",28,27,12.964285714285714,11.666666666666666,24.63095238095238,D67,"Queen's Gambit Declined: Orthodox Defense, Alekhine Variation",Alexander Alekhine
1927,19,"Capablanca, Jose Raul","Alekhine, Alexander",21,21,19.285714285714285,16.61904761904762,35.904761904761905,D63,"Queen's Gambit Declined: Orthodox Defense, Henneberger Variation",Alexander Alekhine
1927,20,"Alekhine, Alexander","Capablanca, Jose Raul",43,43,11.116279069767442,9.720930232558139,20.837209302325583,D67,"Queen's Gambit Declined: Orthodox Defense, Alekhine Variation",Alexander Alekhine
1927,21,"Capablanca, Jose Raul","Alekhine, Alexander",32,32,27.25,11.03125,38.28125,D63,"Queen's Gambit Declined: Orthodox Defense, Henneberger Variation",Alexander Alekhine
1927,22,"Alekhine, Alexander","Capablanca, Jose Raul",86,86,14.872093023255815,15.093023255813954,29.96511627906977,D67,"Queen's Gambit Declined: Orthodox Defense, Alekhine Variation",Alexander Alekhine
1927,23,"Capablanca, Jose Raul","Alekhine, Alexander",48,47,7.6875,7.702127659574468,15.389627659574469,D63,"Queen's Gambit Declined: Orthodox Defense, Swiss, Karlsbad Variation",Alexander Alekhine
1927,24,"Alekhine, Alexander","Capablanca, Jose Raul",41,40,16.804878048780488,14.8,31.60487804878049,D67,"Queen's Gambit Declined: Orthodox Defense, Alekhine Variation",Alexander Alekhine
1927,25,"Capablanca, Jose Raul","Alekhine, Alexander",41,40,12.585365853658537,14.45,27.035365853658536,D63,"Queen's Gambit Declined: Orthodox Defense, Swiss, Karlsbad Variation",Alexander Alekhine
1927,26,"Alekhine, Alexander","Capablanca, Jose Raul",22,21,6.863636363636363,6.571428571428571,13.435064935064934,D64,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack",Alexander Alekhine
1927,27,"Capablanca, Jose Raul","Alekhine, Alexander",38,38,29.657894736842106,23,52.65789473684211,D63,"Queen's Gambit Declined: Orthodox Defense, Swiss, Karlsbad Variation",Alexander Alekhine
1927,28,"Alekhine, Alexander","Capablanca, Jose Raul",43,42,7.186046511627907,5.9523809523809526,13.13842746400886,D67,"Queen's Gambit Declined: Orthodox Defense, Alekhine Variation",Alexander Alekhine
1927,29,"Capablanca, Jose Raul","Alekhine, Alexander",70,69,16.2,19.884057971014492,36.08405797101449,D52,"Queen's Gambit Declined: Cambridge Springs Defense, Bogoljubov Variation",Alexander Alekhine
1927,30,"Alekhine, Alexander","Capablanca, Jose Raul",40,40,10.075,8.525,18.6,D67,"Queen's Gambit Declined: Orthodox Defense, Alekhine Variation",Alexander Alekhine
1927,31,"Capablanca, Jose Raul","Alekhine, Alexander",42,41,19.833333333333332,20.29268292682927,40.1260162601626,D51,"Queen's Gambit Declined: Modern Variation, Knight Defense",Alexander Alekhine
1927,32,"Alekhine, Alexander","Capablanca, Jose Raul",63,62,18.396825396825395,31.5,49.89682539682539,D51,"Queen's Gambit Declined: Modern Variation, Knight Defense",Alexander Alekhine
1927,33,"Capablanca, Jose Raul","Alekhine, Alexander",18,18,11.555555555555555,9.5,21.055555555555557,D51,"Queen's Gambit Declined: Modern Variation, Knight Defense",Alexander Alekhine
1927,34,"Alekhine, Alexander","Capablanca, Jose Raul",82,81,24.01219512195122,28.061728395061728,52.07392351701294,D51,"Queen's Gambit Declined: Capablanca Variation, Anti-Cambridge Springs Variation",Alexander Alekhine
1929,1,"Alekhine, Alexander","Bogoljubow, Efim",26,25,25.46153846153846,45.52,70.98153846153846,D16,Slav Defense: Soultanbeieff Variation,Alexander Alekhine
1929,2,"Bogoljubow, Efim","Alekhine, Alexander",51,50,37.470588235294116,37.24,74.71058823529413,E23,"Nimzo-Indian Defense: Spielmann Variation, Romanovsky Gambit",Alexander Alekhine
1929,3,"Alekhine, Alexander","Bogoljubow, Efim",70,70,10.157142857142857,11.014285714285714,21.17142857142857,D17,"Slav Defense: Czech Variation, Wiesbaden Variation",Alexander Alekhine
1929,4,"Bogoljubow, Efim","Alekhine, Alexander",38,37,25.05263157894737,41.189189189189186,66.24182076813656,E22,Nimzo-Indian Defense: Spielmann Variation,Alexander Alekhine
1929,5,"Alekhine, Alexander","Bogoljubow, Efim",48,47,16.229166666666668,21.851063829787233,38.0802304964539,D17,"Slav Defense: Czech Variation, Wiesbaden Variation",Alexander Alekhine
1929,6,"Bogoljubow, Efim","Alekhine, Alexander",48,47,15.208333333333334,26.914893617021278,42.12322695035461,E22,Nimzo-Indian Defense: Spielmann Variation,Alexander Alekhine
1929,7,"Alekhine, Alexander","Bogoljubow, Efim",35,34,15.342857142857143,29.676470588235293,45.01932773109244,D78,"Neo-Grünfeld Defense: Classical Variation, Original Defense",Alexander Alekhine
1929,8,"Bogoljubow, Efim","Alekhine, Alexander",29,30,31.896551724137932,14,45.896551724137936,A50,Queen's Indian Accelerated,Alexander Alekhine
1929,9,"Alekhine, Alexander","Bogoljubow, Efim",30,30,13.533333333333333,13.133333333333333,26.666666666666664,D52,"Queen's Gambit Declined: Cambridge Springs Defense, Bogoljubov Variation",Alexander Alekhine
1929,10,"Bogoljubow, Efim","Alekhine, Alexander",49,49,32.08163265306123,19.79591836734694,51.87755102040816,D52,"Queen's Gambit Declined: Cambridge Springs Defense, Bogoljubov Variation",Alexander Alekhine
1929,11,"Alekhine, Alexander","Bogoljubow, Efim",63,63,26.984126984126984,29.126984126984127,56.111111111111114,D51,Queen's Gambit Declined: Alekhine Variation,Alexander Alekhine
1929,12,"Bogoljubow, Efim","Alekhine, Alexander",56,56,42.92857142857143,37.035714285714285,79.96428571428572,D52,"Queen's Gambit Declined: Cambridge Springs Defense, Yugoslav Variation",Alexander Alekhine
1929,13,"Alekhine, Alexander","Bogoljubow, Efim",34,34,30.441176470588236,14.411764705882353,44.85294117647059,D52,"Queen's Gambit Declined: Cambridge Springs Defense, Yugoslav Variation",Alexander Alekhine
1929,14,"Bogoljubow, Efim","Alekhine, Alexander",71,70,9.492957746478874,20.757142857142856,30.250100603621732,D11,Slav Defense: Quiet Variation,Alexander Alekhine
1929,15,"Alekhine, Alexander","Bogoljubow, Efim",44,44,21.727272727272727,22.613636363636363,44.34090909090909,E60,"Indian Defense: Anti-Grünfeld, Alekhine Variation",Alexander Alekhine
1929,16,"Bogoljubow, Efim","Alekhine, Alexander",59,60,29.23728813559322,17.466666666666665,46.70395480225989,D11,Slav Defense: Quiet Variation,Alexander Alekhine
1929,17,"Alekhine, Alexander","Bogoljubow, Efim",34,33,34.029411764705884,60.42424242424242,94.4536541889483,D70,Neo-Grünfeld Defense: Goglidze Attack,Alexander Alekhine
1929,18,"Bogoljubow, Efim","Alekhine, Alexander",51,50,22,28.36,50.36,C11,"French Defense: Classical Variation, Burn Variation, Morozevich Line",Alexander Alekhine
1929,19,"Alekhine, Alexander","Bogoljubow, Efim",77,76,18.571428571428573,24.605263157894736,43.17669172932331,D51,Queen's Gambit Declined: Alekhine Variation,Alexander Alekhine
1929,20,"Bogoljubow, Efim","Alekhine, Alexander",48,47,18.604166666666668,20.76595744680851,39.37012411347518,C74,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",Alexander Alekhine
1929,21,"Alekhine, Alexander","Bogoljubow, Efim",49,48,23.591836734693878,33.166666666666664,56.75850340136054,E22,Nimzo-Indian Defense: Spielmann Variation,Alexander Alekhine
1929,22,"Bogoljubow, Efim","Alekhine, Alexander",39,38,31.846153846153847,18.5,50.34615384615385,C76,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense, Fianchetto Variation",Alexander Alekhine
1929,23,"Alekhine, Alexander","Bogoljubow, Efim",83,82,16.120481927710845,14.573170731707316,30.693652659418163,D11,Slav Defense: Quiet Variation,Alexander Alekhine
1929,24,"Bogoljubow, Efim","Alekhine, Alexander",38,38,15.842105263157896,15.5,31.342105263157897,C11,French Defense: Burn Variation,Alexander Alekhine
1929,25,"Alekhine, Alexander","Bogoljubow, Efim",55,55,18.563636363636363,19.945454545454545,38.50909090909091,D11,Slav Defense: Quiet Variation,Alexander Alekhine
1934,1,"Bogoljubow, Efim","Alekhine, Alexander",65,65,23.2,25.107692307692307,48.30769230769231,D40,"Queen's Gambit Declined: Semi-Tarrasch Defense, Pillsbury Variation",Alexander Alekhine
1934,2,"Alekhine, Alexander","Bogoljubow, Efim",37,35,19.89189189189189,38.25714285714286,58.149034749034755,D48,Semi-Slav Defense: Meran Variation,Alexander Alekhine
1934,3,"Bogoljubow, Efim","Alekhine, Alexander",27,27,18.703703703703702,20.666666666666668,39.37037037037037,D22,Queen's Gambit Accepted: Alekhine Defense,Alexander Alekhine
1934,4,"Alekhine, Alexander","Bogoljubow, Efim",61,60,18.065573770491802,23.366666666666667,41.43224043715847,D10,Slav Defense,Alexander Alekhine
1934,5,"Bogoljubow, Efim","Alekhine, Alexander",51,50,18.607843137254903,18.28,36.887843137254904,D26,"Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Development Variation",Alexander Alekhine
1934,6,"Alekhine, Alexander","Bogoljubow, Efim",60,60,33.516666666666666,29.3,62.81666666666666,D11,Slav Defense: Quiet Variation,Alexander Alekhine
1934,7,"Bogoljubow, Efim","Alekhine, Alexander",17,17,17.647058823529413,16.58823529411765,34.23529411764706,D28,"Queen's Gambit Accepted: Classical Defense, Alekhine System",Alexander Alekhine
1934,8,"Alekhine, Alexander","Bogoljubow, Efim",64,63,30.703125,28.6984126984127,59.401537698412696,E24,"Nimzo-Indian Defense: Sämisch Variation, Accelerated",Alexander Alekhine
1934,9,"Bogoljubow, Efim","Alekhine, Alexander",46,46,31.91304347826087,20.369565217391305,52.28260869565217,A44,Benoni Defense: Semi-Benoni,Alexander Alekhine
1934,10,"Alekhine, Alexander","Bogoljubow, Efim",81,81,23.62962962962963,18.333333333333332,41.96296296296296,D52,"Queen's Gambit Declined: Cambridge Springs Defense, Bogoljubov Variation",Alexander Alekhine
1934,11,"Bogoljubow, Efim","Alekhine, Alexander",62,62,35.193548387096776,25.661290322580644,60.85483870967742,A92,Dutch Defense: Classical Variation,Alexander Alekhine
1934,12,"Alekhine, Alexander","Bogoljubow, Efim",75,74,23.85333333333333,25.56756756756757,49.420900900900904,D49,"Semi-Slav Defense: Meran Variation, Rellstab Attack",Alexander Alekhine
1934,13,"Bogoljubow, Efim","Alekhine, Alexander",74,73,18.27027027027027,19.19178082191781,37.46205109218808,A47,Pseudo Queen's Indian Defense,Alexander Alekhine
1934,14,"Alekhine, Alexander","Bogoljubow, Efim",54,53,17.75925925925926,17.11320754716981,34.872466806429074,D43,Semi-Slav Defense,Alexander Alekhine
1934,15,"Bogoljubow, Efim","Alekhine, Alexander",70,69,23.1,22.36231884057971,45.46231884057971,D21,Queen's Gambit Accepted: Rosenthal Variation,Alexander Alekhine
1934,16,"Alekhine, Alexander","Bogoljubow, Efim",43,42,22.186046511627907,30.476190476190474,52.66223698781838,C77,"Ruy Lopez: Morphy Defense, Bayreuth Variation",Alexander Alekhine
1934,17,"Bogoljubow, Efim","Alekhine, Alexander",41,41,37.4390243902439,28.414634146341463,65.85365853658536,D24,Queen's Gambit Accepted: Bogoljubov Defense,Alexander Alekhine
1934,18,"Alekhine, Alexander","Bogoljubow, Efim",28,28,13.107142857142858,12.392857142857142,25.5,A46,Yusupov-Rubinstein System,Alexander Alekhine
1934,19,"Bogoljubow, Efim","Alekhine, Alexander",58,58,22.551724137931036,20.517241379310345,43.06896551724138,D27,"Queen's Gambit Accepted: Classical Defense, Main Line",Alexander Alekhine
1934,20,"Alekhine, Alexander","Bogoljubow, Efim",44,44,14.227272727272727,13.681818181818182,27.909090909090907,D52,"Queen's Gambit Declined: Cambridge Springs Defense, Bogoljubov Variation",Alexander Alekhine
1934,21,"Bogoljubow, Efim","Alekhine, Alexander",63,63,31.984126984126984,27.49206349206349,59.476190476190474,D02,Queen's Pawn Game: Zukertort Variation,Alexander Alekhine
1934,22,"Alekhine, Alexander","Bogoljubow, Efim",42,41,15.69047619047619,14.195121951219512,29.885598141695702,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",Alexander Alekhine
1934,23,"Bogoljubow, Efim","Alekhine, Alexander",58,57,30.17241379310345,30.94736842105263,61.119782214156075,D23,Queen's Gambit Accepted: Mannheim Variation,Alexander Alekhine
1934,24,"Alekhine, Alexander","Bogoljubow, Efim",39,39,35.82051282051282,17.307692307692307,53.128205128205124,D11,Slav Defense: Quiet Variation,Alexander Alekhine
1934,25,"Bogoljubow, Efim","Alekhine, Alexander",44,44,42.70454545454545,26.522727272727273,69.22727272727272,D11,Slav Defense: Modern Line,Alexander Alekhine
1934,26,"Alekhine, Alexander","Bogoljubow, Efim",26,25,20.692307692307693,22.92,43.612307692307695,E67,"King's Indian Defense: Fianchetto Variation, Double Fianchetto Attack",Alexander Alekhine
1935,1,"Alekhine, Alexander","Euwe, Max",30,29,21.133333333333333,36.827586206896555,57.96091954022989,D17,"Slav Defense: Czech Variation, Carlsbad Variation",Max Euwe
1935,2,"Euwe, Max","Alekhine, Alexander",45,44,31.755555555555556,36.72727272727273,68.48282828282828,D81,"Grünfeld Defense: Russian Variation, Accelerated Variation",Max Euwe
1935,3,"Alekhine, Alexander","Euwe, Max",41,40,30.878048780487806,39.925,70.8030487804878,C15,"French Defense: Winawer Variation, Winckelmann-Riemer Gambit",Max Euwe
1935,4,"Euwe, Max","Alekhine, Alexander",44,44,37.47727272727273,27.65909090909091,65.13636363636364,D81,"Grünfeld Defense: Russian Variation, Accelerated Variation",Max Euwe
1935,5,"Alekhine, Alexander","Euwe, Max",34,34,11.352941176470589,11.323529411764707,22.676470588235297,C15,"French Defense: Winawer Variation, Alekhine-Maróczy Gambit",Max Euwe
1935,6,"Euwe, Max","Alekhine, Alexander",73,72,15.794520547945206,17.13888888888889,32.9334094368341,D12,"Slav Defense: Quiet Variation, Schallopp Defense",Max Euwe
1935,7,"Alekhine, Alexander","Euwe, Max",41,40,50.65853658536585,57.925,108.58353658536585,C15,"French Defense: Winawer Variation, Alekhine-Maróczy Gambit",Max Euwe
1935,8,"Euwe, Max","Alekhine, Alexander",69,68,17.855072463768117,19.544117647058822,37.399190110826936,D45,Semi-Slav Defense: Accelerated Meran Variation,Max Euwe
1935,9,"Alekhine, Alexander","Euwe, Max",41,40,22.902439024390244,29.95,52.85243902439024,C15,French Defense: Winawer Variation,Max Euwe
1935,10,"Euwe, Max","Alekhine, Alexander",41,40,18.463414634146343,29.075,47.53841463414634,D45,Semi-Slav Defense: Accelerated Meran Variation,Max Euwe
1935,11,"Alekhine, Alexander","Euwe, Max",30,30,15,12.3,27.3,D12,"Slav Defense: Quiet Variation, Amsterdam Variation",Max Euwe
1935,12,"Euwe, Max","Alekhine, Alexander",36,35,15.194444444444445,30.02857142857143,45.223015873015875,D97,"Grünfeld Defense: Russian Variation, Hungarian Variation",Max Euwe
1935,13,"Alekhine, Alexander","Euwe, Max",59,58,28.338983050847457,31.03448275862069,59.373465809468144,C83,"Ruy Lopez: Open, Classical Defense",Max Euwe
1935,14,"Euwe, Max","Alekhine, Alexander",41,39,21.51219512195122,29.743589743589745,51.25578486554096,D82,Grünfeld Defense: Brinckmann Attack,Max Euwe
1935,15,"Alekhine, Alexander","Euwe, Max",61,61,23.18032786885246,22.868852459016395,46.049180327868854,D17,"Slav Defense: Czech Variation, Bled Attack",Max Euwe
1935,16,"Euwe, Max","Alekhine, Alexander",65,65,22.49230769230769,13.76923076923077,36.261538461538464,D13,"Slav Defense: Exchange Variation, Schallopp Variation",Max Euwe
1935,17,"Alekhine, Alexander","Euwe, Max",23,22,9.08695652173913,7.454545454545454,16.541501976284586,D04,"Queen's Pawn Game: Colle System, Anti-Colle",Max Euwe
1935,18,"Euwe, Max","Alekhine, Alexander",16,15,14.875,15.333333333333334,30.208333333333336,A20,"English Opening: King's English Variation, Nimzowitsch-Flohr Variation",Max Euwe
1935,19,"Alekhine, Alexander","Euwe, Max",57,56,15.035087719298245,24.142857142857142,39.177944862155385,D16,Slav Defense: Soultanbeieff Variation,Max Euwe
1935,20,"Euwe, Max","Alekhine, Alexander",41,40,27.195121951219512,31.625,58.82012195121951,D17,"Slav Defense: Czech Variation, Carlsbad Variation",Max Euwe
1935,21,"Alekhine, Alexander","Euwe, Max",40,40,21.05,14.275,35.325,D17,"Slav Defense: Czech Variation, Carlsbad Variation",Max Euwe
1935,22,"Euwe, Max","Alekhine, Alexander",18,17,11.11111111111111,13.588235294117647,24.69934640522876,E33,"Nimzo-Indian Defense: Classical Variation, Milner-Barry Variation",Max Euwe
1935,23,"Alekhine, Alexander","Euwe, Max",58,57,21.24137931034483,20.63157894736842,41.87295825771325,D15,Slav Defense: Alekhine Variation,Max Euwe
1935,24,"Euwe, Max","Alekhine, Alexander",33,32,19.060606060606062,17.09375,36.15435606060606,A90,"Dutch Defense: Nimzo-Dutch Variation, Alekhine Variation",Max Euwe
1935,25,"Alekhine, Alexander","Euwe, Max",45,45,34.55555555555556,31.266666666666666,65.82222222222222,D52,"Queen's Gambit Declined: Cambridge Springs Defense, Yugoslav Variation",Max Euwe
1935,26,"Euwe, Max","Alekhine, Alexander",47,46,21.574468085106382,29.67391304347826,51.24838112858464,A90,"Dutch Defense: Nimzo-Dutch Variation, Alekhine Variation",Max Euwe
1935,27,"Alekhine, Alexander","Euwe, Max",41,40,22.4390243902439,26.225,48.6640243902439,C27,"Vienna Game: Stanley Variation, Alekhine Variation",Max Euwe
1935,28,"Euwe, Max","Alekhine, Alexander",63,62,17.07936507936508,15.46774193548387,32.54710701484895,D66,"Queen's Gambit Declined: Orthodox Defense, Bd3 Line",Max Euwe
1935,29,"Alekhine, Alexander","Euwe, Max",50,50,10.06,8.78,18.84,B03,"Alekhine Defense: Modern Variation, Alekhine Gambit",Max Euwe
1935,30,"Euwe, Max","Alekhine, Alexander",40,39,25.975,35.12820512820513,61.10320512820513,D21,Queen's Gambit Accepted: Godes Variation,Max Euwe
1937,1,"Euwe, Max","Alekhine, Alexander",50,49,22.58,33.3469387755102,55.9269387755102,D17,"Slav Defense: Czech Variation, Carlsbad Variation",Alexander Alekhine
1937,2,"Alekhine, Alexander","Euwe, Max",41,40,25.51219512195122,32.7,58.212195121951225,D17,"Slav Defense: Czech Variation, Wiesbaden Variation",Alexander Alekhine
1937,3,"Euwe, Max","Alekhine, Alexander",60,60,13.916666666666666,13.45,27.366666666666667,D46,Semi-Slav Defense: Romih Variation,Alexander Alekhine
1937,4,"Alekhine, Alexander","Euwe, Max",27,26,15.518518518518519,14.538461538461538,30.05698005698006,D17,"Slav Defense: Czech Variation, Wiesbaden Variation",Alexander Alekhine
1937,5,"Euwe, Max","Alekhine, Alexander",41,40,24.658536585365855,30.475,55.13353658536586,D28,"Queen's Gambit Accepted: Classical Defense, Alekhine System",Alexander Alekhine
1937,6,"Alekhine, Alexander","Euwe, Max",23,22,35,44.09090909090909,79.0909090909091,D10,"Slav Defense: Slav Gambit, Alekhine Attack",Alexander Alekhine
1937,7,"Euwe, Max","Alekhine, Alexander",34,34,34.94117647058823,20.970588235294116,55.91176470588235,D18,"Slav Defense: Czech Variation, Classical System",Alexander Alekhine
1937,8,"Alekhine, Alexander","Euwe, Max",26,25,7.846153846153846,35.8,43.646153846153844,E34,"Nimzo-Indian Defense: Classical Variation, Noa Variation",Alexander Alekhine
1937,9,"Euwe, Max","Alekhine, Alexander",41,40,13.292682926829269,14.175,27.46768292682927,D19,"Slav Defense: Czech Variation, Dutch Variation",Alexander Alekhine
1937,10,"Alekhine, Alexander","Euwe, Max",40,39,19.625,29.333333333333332,48.95833333333333,E34,"Nimzo-Indian Defense: Classical Variation, Noa Variation",Alexander Alekhine
1937,11,"Euwe, Max","Alekhine, Alexander",30,30,11.766666666666667,11.366666666666667,23.133333333333333,D17,"Slav Defense: Czech Variation, Wiesbaden Variation",Alexander Alekhine
1937,12,"Alekhine, Alexander","Euwe, Max",26,25,10.653846153846153,7.28,17.933846153846154,E34,"Nimzo-Indian Defense: Classical Variation, Noa Variation",Alexander Alekhine
1937,13,"Euwe, Max","Alekhine, Alexander",68,67,22.91176470588235,27.059701492537314,49.97146619841966,D18,"Slav Defense: Czech Variation, Classical System",Alexander Alekhine
1937,14,"Alekhine, Alexander","Euwe, Max",52,51,26.634615384615383,32.92156862745098,59.55618401206637,E00,Catalan Opening,Alexander Alekhine
1937,15,"Euwe, Max","Alekhine, Alexander",62,61,8.951612903225806,10.098360655737705,19.04997355896351,D19,"Slav Defense: Czech Variation, Dutch Variation",Alexander Alekhine
1937,16,"Alekhine, Alexander","Euwe, Max",65,64,22.584615384615386,22.421875,45.00649038461539,E02,Catalan Opening: Open Defense,Alexander Alekhine
1937,17,"Euwe, Max","Alekhine, Alexander",41,40,13.951219512195122,22.325,36.27621951219512,D19,"Slav Defense: Czech Variation, Classical System, Main Line",Alexander Alekhine
